	platform_id	platform	neighbourhood	furniture	property_type	size_sqm	bedrooms	bathrooms	price	price_sqm	price_bedroom	available_from	available_today	let_type	detailed_furniture	scraping_date
2499	128444582	Rightmove	City of Westminster	furnished	Flat		2.0	1.0	2600.0		1300.0		occupied	Long term	furnished	2022-10-27
2500	85414677	Rightmove	Camden	furnished	Apartment		2.0	2.0	5500.0		2750.0	2022-10-28	available	Long term	furnished	2022-10-27
2501	128450075	Rightmove	Tower Hamlets	furnished	Flat	50.0	1.0	1.0	2145.0	42.9	2145.0		occupied	Long term	furnished	2022-10-27
2502	122	Blueground	Lambeth	furnished	Apartment	61.32	2.0	2.0	4790.0	78.52	2395.0	2022-12-25	occupied		furnished	2022-10-27
2503	353815	Spotahome	Kensington and Chelsea	furnished	Apartment		4.0	3.0	12432.0		3108.0	2023-07-06	occupied		furnished	2022-10-27
2504	96625549	Rightmove	Hackney	furnished	Apartment	93.0	2.0	3.0	4850.0	52.15	2425.0	2022-12-26	occupied	Long term	furnished	2022-10-27
2505	120085640	Rightmove	City of London	furnished	Apartment		1.0	1.0	5633.0		5633.0	2022-10-28	available	Long term	furnished	2022-10-27
2506	127591187	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	2.0	4138.0		1379.33	2022-10-28	available	Long term	furnished	2022-10-27
2507	449700	Spotahome	Kensington and Chelsea	furnished	Apartment	36.0	1.0	1.0	4611.0	128.08	4611.0	2023-12-13	occupied		furnished	2022-10-27
2508	128448566	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1750.0		1750.0	2022-11-30	occupied	Long term	furnished	2022-10-27
2509	127799282	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	2.0	4788.0		1596.0	2022-10-28	available	Long term	furnished	2022-10-27
2510	127685726	Rightmove	Hammersmith and Fulham	unfurnished	Apartment	67.0	2.0	1.0	2817.0	42.04	1408.5	2022-10-28	available	Long term	unfurnished	2022-10-27
2511	128402876	Rightmove	Islington	furnished	Apartment		3.0	2.0	6067.0		2022.33	2022-11-04	occupied	Long term	furnished	2022-10-27
2512	128372066	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	1.0	4008.0		2004.0		occupied	Long term	furnished	2022-10-27
2513	128464097	Rightmove	Islington	furnished	Apartment		2.0	2.0	2400.0		1200.0		occupied	Long term	furnished	2022-10-27
2514	128073815	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	3683.0		1841.5		occupied	Long term	furnished	2022-10-27
2515	127321583	Rightmove	Hammersmith and Fulham	furnished	Apartment		1.0	1.0	2817.0		2817.0	2022-10-28	available	Long term	furnished	2022-10-27
2516	127127096	Rightmove	Camden	unfurnished	Flat		3.0	2.0	4117.0		1372.33	2023-11-20	occupied	Long term	unfurnished	2022-10-27
2517	118694321	Rightmove	Hammersmith and Fulham	furnished	Apartment		1.0	1.0	3263.0		3263.0	2022-10-28	available	Long term	flexible	2022-10-27
2518	128164754	Rightmove	Camden	furnished	Apartment	64.0	1.0	1.0	5200.0	81.25	5200.0	2022-10-28	available	Long term	furnished	2022-10-27
2519	112647221	Rightmove	Lambeth	unfurnished	Apartment	43.0	1.0	1.0	1250.0	29.07	1250.0	2022-11-05	occupied	Long term	part furnished	2022-10-27
2520	106919312	Rightmove	Tower Hamlets	furnished	Apartment	84.0	2.0	2.0	3450.0	41.07	1725.0		occupied	Long term	furnished	2022-10-27
2521	915690	Spotahome	City of Westminster	furnished	Apartment	70.0	2.0	2.0	4999.0	71.41	2499.5	2022-12-10	occupied		furnished	2022-10-27
2522	127997567	Rightmove	Tower Hamlets	furnished	Apartment		3.0	2.0	3640.0		1213.33	2022-12-15	occupied	Long term	furnished	2022-10-27
2523	128114879	Rightmove	Camden	unfurnished	Flat		4.0	4.0	10833.0		2708.25	2022-12-05	occupied	Long term	unfurnished	2022-10-27
2524	128167793	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	3.0	16250.0		5416.67		occupied	Long term	flexible	2022-10-27
2525	127702577	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	3.0	5720.0		1906.67		occupied	Long term	flexible	2022-10-27
2526	646862	Spotahome	Camden	furnished	Apartment		2.0		5763.0		2881.5	2023-01-08	occupied		furnished	2022-10-27
2527	127799246	Rightmove	Camden	furnished	Flat		1.0	1.0	3878.0		3878.0	2022-12-22	occupied	Long term	furnished	2022-10-27
2528	126986108	Rightmove	Camden	furnished	Flat		2.0	2.0	4300.0		2150.0	2022-11-10	occupied	Long term	flexible	2022-10-27
2529	128442419	Rightmove	Islington	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-12-31	occupied	Long term	furnished	2022-10-27
2530	115542896	Rightmove	Hammersmith and Fulham	furnished	Penthouse		2.0	2.0	6197.0		3098.5	2022-10-28	available	Long term	flexible	2022-10-27
2531	128331110	Rightmove	Hammersmith and Fulham	furnished	Studio		0.0		1300.0		1300.0	2022-10-28	available	Long term	furnished	2022-10-27
2532	124713605	Rightmove	Tower Hamlets	furnished	Apartment	84.0	3.0	2.0	5370.0	63.93	1790.0	2022-12-06	occupied	Long term	furnished	2022-10-27
2533	128362895	Rightmove	Tower Hamlets	unfurnished	Apartment		2.0	2.0	2300.0		1150.0	2022-11-23	occupied	Long term	unfurnished	2022-10-27
2534	126385202	Rightmove	Islington	furnished	Flat		3.0	2.0	5417.0		1805.67		occupied	Long term	flexible	2022-10-27
2535	128415569	Rightmove	Camden	furnished	Flat		2.0	2.0	3500.0		1750.0		occupied	Long term	furnished	2022-10-27
2536	128139248	Rightmove	City of Westminster	furnished	Apartment		5.0	4.0	8168.0		1633.6		occupied	Long term	flexible	2022-10-27
2537	128283230	Rightmove	City of Westminster	furnished	Flat		2.0	3.0	4550.0		2275.0		occupied	Long term	flexible	2022-10-27
2538	128387159	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	4290.0		2145.0	2022-10-28	available	Long term	flexible	2022-10-27
2539	123944777	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	3500.0		3500.0	2022-11-07	occupied	Short term	furnished	2022-10-27
2540	128057966	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	3683.0		1841.5	2022-11-14	occupied	Long term	furnished	2022-10-27
2541	127767800	Rightmove	Kensington and Chelsea	unfurnished	Flat	126.0	3.0	3.0	6500.0	51.59	2166.67		occupied	Long term	unfurnished	2022-10-27
2542	127231319	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	5720.0		1906.67	2022-10-28	available	Long term	flexible	2022-10-27
2543	128258399	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	3.0	17333.0		5777.67	2022-10-28	available	Long term	furnished	2022-10-27
2544	128288744	Rightmove	Kensington and Chelsea	unfurnished	Apartment		3.0	3.0	11917.0		3972.33	2022-10-28	available	Short term	part furnished	2022-10-27
2545	127337720	Rightmove	Tower Hamlets	furnished	Apartment		2.0	1.0	1900.0		950.0	2022-10-28	available	Long term	furnished	2022-10-27
2546	642007	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		4407.0		4407.0	2022-10-30	occupied		furnished	2022-10-27
2547	64128840	Rightmove	Lambeth	furnished	Flat		2.0	2.0	2097.0		1048.5	2022-12-17	occupied	Long term	furnished	2022-10-27
2548	128377691	Rightmove	Tower Hamlets	furnished	Studio		0.0	1.0	2383.0		2383.0	2022-12-03	occupied	Long term	furnished	2022-10-27
2549	128379911	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	4203.0		2101.5	2022-11-10	occupied	Long term	flexible	2022-10-27
2550	127351790	Rightmove	Hammersmith and Fulham	unfurnished	Flat		3.0	2.0	4312.0		1437.33		occupied	Long term	unfurnished	2022-10-27
2551	127856711	Rightmove	Kensington and Chelsea	unfurnished	Apartment		3.0	2.0	5750.0		1916.67	2022-10-28	available	Long term	unfurnished	2022-10-27
2552	110001992	Rightmove	Tower Hamlets	furnished	Flat		3.0		2201.0		733.67	2022-12-27	occupied	Long term	furnished	2022-10-27
2553	128026958	Rightmove	Camden	furnished	Apartment		3.0	2.0	4333.0		1444.33	2022-10-28	available	Long term	furnished	2022-10-27
2554	128339405	Rightmove	Camden	furnished	Flat		1.0	1.0	2600.0		2600.0	2022-11-12	occupied	Long term	flexible	2022-10-27
2555	111309932	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	2838.0		1419.0	2022-10-28	available	Long term	furnished	2022-10-27
2556	127476032	Rightmove	Kensington and Chelsea	unfurnished	Apartment	226.0	3.0	3.0	14950.0	66.15	4983.33	2022-10-28	available	Long term	unfurnished	2022-10-27
2557	127988681	Rightmove	City of Westminster	furnished	Flat		2.0	2.0	10400.0		5200.0	2022-11-28	occupied	Short term	furnished	2022-10-27
2558	54700482	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	1898.0		1898.0	2022-12-10	occupied	Long term	furnished	2022-10-27
2559	119200352	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	4008.0		2004.0	2022-12-05	occupied	Long term	furnished	2022-10-27
2560	601421	Spotahome	Hackney	furnished	Apartment	45.0	1.0	1.0	5272.5	117.16	5272.0	2022-11-04	occupied		furnished	2022-10-27
2561	128086919	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-11-06	occupied	Long term	furnished	2022-10-27
2562	477499	Spotahome	City of Westminster	furnished	Studio	15.0	0.0	1.0	2670.0	178.0	2670.0	2023-09-26	occupied		furnished	2022-10-27
2563	126463028	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		4.0	2.0	3100.0		775.0	2022-10-28	available	Long term	part furnished	2022-10-27
2564	128200871	Rightmove	Hackney	unfurnished	Apartment	87.0	2.0	2.0	3500.0	40.23	1750.0	2022-12-13	occupied	Long term	unfurnished	2022-10-27
2565	128335901	Rightmove	Camden	furnished	Apartment		3.0	2.0	5200.0		1733.33	2022-12-02	occupied	Long term	flexible	2022-10-27
2566	119444201	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0		6000.0		3000.0	2022-11-18	occupied	Long term	furnished	2022-10-27
2567	596630	Spotahome	Hackney	furnished	Apartment	45.0	1.0	1.0	5272.5	117.16	5272.0	2022-12-02	occupied		furnished	2022-10-27
2568	128202401	Rightmove	City of Westminster	unfurnished	Flat	104.0	2.0	3.0	5612.0	53.96	2806.0		occupied	Long term	part furnished	2022-10-27
2569	128353013	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	2480.0		1240.0	2022-10-28	available	Long term	furnished	2022-10-27
2570	128035208	Rightmove	Camden	furnished	Apartment		1.0	1.0	4000.0		4000.0	2022-10-28	available	Short term	furnished	2022-10-27
2571	128404571	Rightmove	Islington	unfurnished	Flat	100.0	2.0	2.0	3445.0	34.45	1722.5		occupied	Long term	part furnished	2022-10-27
2572	128024315	Rightmove	City of Westminster	furnished	Flat		4.0	3.0	8666.0		2166.5	2022-10-28	available	Long term	furnished	2022-10-27
2573	128293280	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	2578.0		2578.0		occupied	Long term	flexible	2022-10-27
2574	128436083	Rightmove	City of Westminster	furnished	Flat	64.0	2.0	1.0	3012.0	47.06	1506.0		occupied	Long term	furnished	2022-10-27
2575	127910855	Rightmove	City of London	furnished	Apartment	94.0	2.0	2.0	7800.0	82.98	3900.0	2022-12-05	occupied	Long term	furnished	2022-10-27
2576	128365430	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	2395.0		1197.5	2022-11-07	occupied	Long term	furnished	2022-10-27
2577	127918760	Rightmove	Camden	furnished	Studio		0.0	1.0	2145.0		2145.0	2022-10-28	available	Long term	furnished	2022-10-27
2578	128115626	Rightmove	Kensington and Chelsea	furnished	Flat	79.0	2.0	1.0	3575.0	45.25	1787.5		occupied	Long term	furnished	2022-10-27
2579	420090	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0		4512.0		4512.0	2022-12-14	occupied		furnished	2022-10-27
2580	128435612	Rightmove	Tower Hamlets	unfurnished	Flat	60.0	1.0	1.0	3684.0	61.4	3684.0		occupied	Long term	part furnished	2022-10-27
2581	392389	Spotahome	Kensington and Chelsea	furnished	Apartment	55.0	1.0	2.0	4000.0	72.73	4000.0	2023-01-06	occupied		furnished	2022-10-27
2582	127592777	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	2.0	4788.0		1596.0	2022-10-28	available	Long term	flexible	2022-10-27
2583	128183123	Rightmove	Hammersmith and Fulham	unfurnished	Apartment	83.0	2.0	2.0	3683.0	44.37	1841.5	2022-10-28	available	Long term	unfurnished	2022-10-27
2584	128037908	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	5850.0		1950.0	2022-11-10	occupied	Long term	flexible	2022-10-27
2585	128148044	Rightmove	City of Westminster	furnished	Apartment		4.0	4.0	8168.0		2042.0	2022-10-28	available	Long term	furnished	2022-10-27
2586	128463770	Rightmove	City of Westminster	furnished	Flat		2.0	2.0	7583.0		3791.5		occupied	Long term	furnished	2022-10-27
2587	127492127	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0		4767.0		1589.0		occupied	Short term	furnished	2022-10-27
2588	127984625	Rightmove	Kensington and Chelsea	furnished	Penthouse		3.0	3.0	5500.0		1833.33	2022-10-28	available	Long term	furnished	2022-10-27
2589	82277271	Rightmove	Hammersmith and Fulham	furnished	Apartment		1.0	1.0	2400.0		2400.0	2022-10-28	available	Long term	flexible	2022-10-27
2590	125853677	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	2.0	5850.0		1950.0	2022-10-28	available	Long term	furnished	2022-10-27
2591	128437082	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	3.0	5720.0		1906.67	2022-10-28	available	Long term	furnished	2022-10-27
2592	642357	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		4407.0		4407.0	2022-11-07	occupied		furnished	2022-10-27
2593	86193023	Rightmove	Lambeth	furnished	Apartment		1.0	1.0	1450.0		1450.0	2022-11-21	occupied	Long term	furnished	2022-10-27
2594	128041259	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	2600.0		2600.0		occupied	Long term	flexible	2022-10-27
2595	124311812	Rightmove	Kensington and Chelsea	furnished	Studio		0.0	1.0	3012.0		3012.0	2022-10-28	available	Long term	furnished	2022-10-27
2596	127943147	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	2383.0		1191.5	2022-12-14	occupied	Long term	furnished	2022-10-27
2597	127734962	Rightmove	Camden	furnished	Apartment		3.0	2.0	4200.0		1400.0	2022-10-28	available	Long term	furnished	2022-10-27
2598	127942604	Rightmove	Camden	furnished	Apartment		3.0	2.0	7800.0		2600.0	2022-11-23	occupied	Long term	furnished	2022-10-27
2599	120519590	Rightmove	Tower Hamlets	furnished	Penthouse		2.0	2.0	6998.0		3499.0	2022-10-28	available	Long term	furnished	2022-10-27
2600	241489	Spotahome	Kensington and Chelsea	furnished	Apartment	75.0	2.0	1.0	3500.0	46.67	1750.0	2024-01-06	occupied		furnished	2022-10-27
2601	122296094	Rightmove	Lambeth	furnished	Apartment	55.0	1.0	1.0	3750.0	68.18	3750.0	2022-12-09	occupied	Long term	furnished	2022-10-27
2602	127797557	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1800.0		1800.0		occupied	Long term	flexible	2022-10-27
2603	127589075	Rightmove	City of Westminster	furnished	Flat		2.0	1.0	2578.0		1289.0	2022-10-28	available	Long term	furnished	2022-10-27
2604	913407	Spotahome	City of London	furnished	Apartment		1.0	2.0	6120.0		6120.0	2023-01-05	occupied		furnished	2022-10-27
2605	125213123	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3791.0		1895.5	2022-10-28	available	Long term	furnished	2022-10-27
2606	128419910	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-12-08	occupied	Long term	furnished	2022-10-27
2607	127125758	Rightmove	Islington	unfurnished	Flat	68.0	2.0	1.0	1950.0	28.68	975.0		occupied	Long term	part furnished	2022-10-27
2608	128272433	Rightmove	City of Westminster	furnished	Flat	222.0	4.0	4.0	8428.0	37.96	2107.0		occupied	Long term	furnished	2022-10-27
2609	128297828	Rightmove	Kensington and Chelsea	unfurnished	Ground Flat	132.0	3.0	2.0	7800.0	59.09	2600.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2610	128002658	Rightmove	Lambeth	furnished	Flat		1.0		1650.0		1650.0	2022-10-28	available	Long term	flexible	2022-10-27
2611	128195669	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	2297.0		2297.0		occupied	Long term	furnished	2022-10-27
2612	126438743	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	6500.0		3250.0	2022-10-28	available	Long term	furnished	2022-10-27
2613	127864394	Rightmove	Islington	furnished	Flat	54.0	1.0	1.0	2275.0	42.13	2275.0		occupied	Long term	furnished	2022-10-27
2614	128354369	Rightmove	Tower Hamlets	unfurnished	Apartment		1.0	1.0	2300.0		2300.0	2023-01-01	occupied	Long term	unfurnished	2022-10-27
2615	127967003	Rightmove	Kensington and Chelsea	furnished	Apartment	95.0	2.0	2.0	12133.0	127.72	6066.5	2022-10-28	available	Long term	furnished	2022-10-27
2616	128210807	Rightmove	Tower Hamlets	furnished	Apartment	87.0	2.0	2.0	4498.0	51.7	2249.0	2022-11-30	occupied	Short term	furnished	2022-10-27
2617	128390039	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		3.0	2.0	5500.0		1833.33	2022-10-31	occupied	Long term	unfurnished	2022-10-27
2618	128344619	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-28	occupied	Long term	furnished	2022-10-27
2619	128201171	Rightmove	Kensington and Chelsea	unfurnished	Flat		1.0	1.0	2297.0		2297.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2620	420039	Spotahome	Kensington and Chelsea	furnished	Apartment		2.0		6000.0		3000.0	2023-01-06	occupied		furnished	2022-10-27
2621	128366327	Rightmove	Islington	unfurnished	Flat		4.0	2.0	3700.0		925.0	2022-10-30	occupied	Long term	unfurnished	2022-10-27
2622	121249487	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	4100.0		2050.0	2022-10-28	available	Long term	furnished	2022-10-27
2623	913465	Spotahome	Tower Hamlets	furnished	Studio		0.0	1.0	3250.0		3250.0	2022-11-09	occupied		furnished	2022-10-27
2624	128114789	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	3358.0		1679.0	2022-11-01	occupied	Long term	furnished	2022-10-27
2625	597560	Spotahome	Tower Hamlets	furnished	Apartment	75.0	2.0	2.0	10300.0	137.33	5150.0	2022-11-19	occupied		furnished	2022-10-27
2626	519518	Spotahome	Tower Hamlets	furnished	Apartment	78.0	2.0	2.0	3900.0	50.0	1950.0	2022-11-04	occupied		furnished	2022-10-27
2627	123469847	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0		30117.0		10039.0		occupied	Long term	furnished	2022-10-27
2628	128032406	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	6000.0		2000.0	2022-11-01	occupied	Short term	furnished	2022-10-27
2629	121328084	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	2.0	4788.0		1596.0	2022-10-28	available	Long term	flexible	2022-10-27
2630	128129990	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	2275.0		2275.0	2022-12-13	occupied	Long term	furnished	2022-10-27
2631	611853	Spotahome	Hackney	furnished	Apartment	48.0	1.0	1.0	5272.5	109.83	5272.0	2022-12-03	occupied		furnished	2022-10-27
2632	128360447	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	2.0	4788.0		1596.0	2022-10-28	available	Long term	flexible	2022-10-27
2633	128024798	Rightmove	Camden	furnished	Flat		3.0	2.0	3163.0		1054.33	2022-10-28	available	Long term	furnished	2022-10-27
2634	128258159	Rightmove	Hackney	unfurnished	Flat	80.0	2.0	1.0	2059.0	25.74	1029.5		occupied	Long term	part furnished	2022-10-27
2635	127359461	Rightmove	Islington	unfurnished	Apartment		1.0	1.0	2300.0		2300.0	2022-11-03	occupied	Long term	unfurnished	2022-10-27
2636	420076	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0		4512.0		4512.0	2022-11-07	occupied		furnished	2022-10-27
2637	127356662	Rightmove	Camden	furnished	Flat	144.0	3.0	4.0	10812.0	75.08	3604.0	2022-11-11	occupied	Long term	flexible	2022-10-27
2638	602254	Spotahome	Camden	furnished	Apartment		2.0		6750.0		3375.0	2022-12-27	occupied		furnished	2022-10-27
2639	127991879	Rightmove	Kensington and Chelsea	furnished	Studio	56.0	0.0	1.0	3315.0	59.2	3315.0	2022-11-04	occupied	Short term	furnished	2022-10-27
2640	128244374	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	3800.0		1900.0	2022-10-28	available	Long term	furnished	2022-10-27
2641	127944926	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	2.0	2500.0		1250.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2642	126427181	Rightmove	Camden	furnished	Apartment		1.0	1.0	3445.0		3445.0	2022-10-28	available	Long term	flexible	2022-10-27
2643	128318654	Rightmove	Islington	furnished	Flat		1.0	1.0	3000.0		3000.0	2022-10-28	available	Long term	furnished	2022-10-27
2644	128376122	Rightmove	Lambeth	furnished	Apartment	44.0	1.0	1.0	1650.0	37.5	1650.0	2022-11-21	occupied	Long term	furnished	2022-10-27
2645	72953412	Rightmove	Hackney	furnished	Apartment		3.0	1.0	3250.0		1083.33	2022-10-31	occupied	Long term	furnished	2022-10-27
2646	610763	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0	1.0	4090.5		4090.0	2023-07-02	occupied		furnished	2022-10-27
2647	128447663	Rightmove	Hackney	unfurnished	Flat		2.0	1.0	1800.0		900.0	2022-11-12	occupied	Long term	part furnished	2022-10-27
